city,country,continent,lon,lat,Change_in_HW_Days,Change_in_Tmax,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group
Naryn,Kyrgyzstan,Asia,76,41.51898734,67.97385621,0,7,BSk,"Arid, steppe, cold",52300,Medium (50k-500k)
Balykchy,Kyrgyzstan,Asia,76,42.75,66.66666667,0,26,Dfb,"Cold, no dry season, warm summer",40527,Small (<50k)
Kachiry,Kazakhstan,Asia,76,53.25,51.63398693,0,7,BSk,"Arid, steppe, cold",8931,Small (<50k)
Davangere,India,Asia,76.25,14.60732984,95.35519126,0,6,BSh,"Arid, steppe, hot",503564,Large (500k-1M)
Hosapete,India,Asia,76.25,15,92.62295082,0,6,BSh,"Arid, steppe, hot",286007,Medium (50k-500k)
Hosapete,India,Asia,76.25,15.54973822,96.44808743,0,6,BSh,"Arid, steppe, hot",286007,Medium (50k-500k)
Sholapur,India,Asia,76.25,17.43455497,97.81420765,0,6,BSh,"Arid, steppe, hot",1057000,Very Large (>1M)
Latur,India,Asia,76.25,18.37696335,97.81420765,0,3,Aw,"Tropical, savannah",374394,Medium (50k-500k)
Burhanpur,India,Asia,76.25,21,88.79781421,0,3,Aw,"Tropical, savannah",197233,Medium (50k-500k)
Burhanpur,India,Asia,76.25,21.20418848,97.54098361,0,3,Aw,"Tropical, savannah",197233,Medium (50k-500k)
Bhiwani,India,Asia,76.25,28.7434555,88.23529412,0,6,BSh,"Arid, steppe, hot",190855,Medium (50k-500k)
Bhiwani,India,Asia,76.25,29,94.11764706,0,6,BSh,"Arid, steppe, hot",190855,Medium (50k-500k)
Patiala,India,Asia,76.25,30.62827225,91.50326797,0,11,Cwa,"Temperate, dry winter, hot summer",329224,Medium (50k-500k)
Ludhiana,India,Asia,76.25,31,98.69281046,0,11,Cwa,"Temperate, dry winter, hot summer",1649000,Very Large (>1M)
Hoshiarpur,India,Asia,76.25,31.57068063,90.8496732,0,11,Cwa,"Temperate, dry winter, hot summer",158142,Medium (50k-500k)
Kachiry,Kazakhstan,Asia,76.25,53,52.94117647,0,7,BSk,"Arid, steppe, cold",8931,Small (<50k)
Kachiry,Kazakhstan,Asia,76.25,53.2460733,81.69934641,0,7,BSk,"Arid, steppe, cold",8931,Small (<50k)
Tatarsk,Russia,Europe,76.25,55.13089005,82.35294118,0,7,BSk,"Arid, steppe, cold",25150,Small (<50k)
Megion,Russia,Europe,76.25,61,58.82352941,0,25,Dfa,"Cold, no dry season, hot summer",48691,Small (<50k)
Hosapete,India,Asia,76.5,15.14011169,80.32786885,0,6,BSh,"Arid, steppe, hot",286007,Medium (50k-500k)
Hosapete,India,Asia,76.5,15.14011169,82.5136612,12.59552456,6,BSh,"Arid, steppe, hot",286007,Medium (50k-500k)
Kalaburagi,India,Asia,76.5,17.38309053,81.69398907,0,3,Aw,"Tropical, savannah",483615,Medium (50k-500k)
Kalaburagi,India,Asia,76.5,17.38309053,68.57923497,0,3,Aw,"Tropical, savannah",483615,Medium (50k-500k)
Latur,India,Asia,76.5,18.50457985,83.60655738,0,3,Aw,"Tropical, savannah",374394,Medium (50k-500k)
Latur,India,Asia,76.5,18.50457985,75.95628415,0,3,Aw,"Tropical, savannah",374394,Medium (50k-500k)
Alwar,India,Asia,76.5,27.47649093,66.0130719,0,3,Aw,"Tropical, savannah",283228,Medium (50k-500k)
Alwar,India,Asia,76.5,27.47649093,81.04575163,0,3,Aw,"Tropical, savannah",283228,Medium (50k-500k)
Rohtak,India,Asia,76.5,28.59797927,81.69934641,0,6,BSh,"Arid, steppe, hot",317245,Medium (50k-500k)
Rohtak,India,Asia,76.5,28.59797927,79.08496732,0,6,BSh,"Arid, steppe, hot",317245,Medium (50k-500k)
Chandigarh,India,Asia,76.5,30.8409555,77.77777778,0,11,Cwa,"Temperate, dry winter, hot summer",979000,Large (500k-1M)
Boralday,Kazakhstan,Asia,76.5,43.17730923,85.62091503,0,7,BSk,"Arid, steppe, cold",20996,Small (<50k)
Boralday,Kazakhstan,Asia,76.5,43.17730923,71.24183007,0,7,BSk,"Arid, steppe, cold",20996,Small (<50k)
Nizhenvartovsk,Russia,Europe,76.5,61.1209913,79.73856209,0,25,Dfa,"Cold, no dry season, hot summer",244937,Medium (50k-500k)
Kollam,India,Asia,76.875,8.883086676,98.63387978,0,2,Am,"Tropical, monsoon",394163,Medium (50k-500k)
Coimbatore,India,Asia,76.875,10.75321005,93.98907104,0,3,Aw,"Tropical, savannah",1696000,Very Large (>1M)
Mysuru,India,Asia,76.875,12.12418712,84.42622951,3.178524744,6,BSh,"Arid, steppe, hot",887000,Large (500k-1M)
Ballari,India,Asia,76.875,15,91.2568306,0,6,BSh,"Arid, steppe, hot",445388,Medium (50k-500k)
Akola,India,Asia,76.875,21.0388867,74.31693989,0,3,Aw,"Tropical, savannah",503502,Large (500k-1M)
Gurgaon,India,Asia,76.875,28.5193755,64.05228758,0,6,BSh,"Arid, steppe, hot",197340,Medium (50k-500k)
Panipat,India,Asia,76.875,29.45443631,63.39869281,0,6,BSh,"Arid, steppe, hot",292808,Medium (50k-500k)
Karnal,India,Asia,76.875,30,66.0130719,0,11,Cwa,"Temperate, dry winter, hot summer",225049,Medium (50k-500k)
Ambala,India,Asia,76.875,30.38949705,63.39869281,0,11,Cwa,"Temperate, dry winter, hot summer",146787,Medium (50k-500k)
Chandigarh,India,Asia,76.875,30.77673912,84.31372549,0,11,Cwa,"Temperate, dry winter, hot summer",979000,Large (500k-1M)
Chandigarh,India,Asia,76.875,30.77674406,55.55555556,0,11,Cwa,"Temperate, dry winter, hot summer",979000,Large (500k-1M)
Shache,China,Asia,76.875,38.23773599,79.73856209,0,5,BWk,"Arid, desert, cold",851374,Large (500k-1M)
Shache,China,Asia,76.875,38.23773956,96.07843137,0,5,BWk,"Arid, desert, cold",851374,Large (500k-1M)
Boralday,Kazakhstan,Asia,76.875,43.4803362,77.77777778,0,17,Dsa,"Cold, dry summer, hot summer",20996,Small (<50k)
Rajapalaiyam,India,Asia,77.34375,9.104988856,99.45355191,0,3,Aw,"Tropical, savannah",369991,Medium (50k-500k)
Valparai,India,Asia,77.34375,10.50575615,99.45355191,0,3,Aw,"Tropical, savannah",114308,Medium (50k-500k)
Tumakuru,India,Asia,77.34375,13.30729041,97.54098361,0,3,Aw,"Tropical, savannah",399606,Medium (50k-500k)
Raichur,India,Asia,77.34375,16.10882416,97.54098361,0,6,BSh,"Arid, steppe, hot",255240,Medium (50k-500k)
Nanded,India,Asia,77.34375,18.91035725,92.34972678,0,3,Aw,"Tropical, savannah",623708,Large (500k-1M)
Bhopal,India,Asia,77.34375,23.11265536,90.16393443,0,3,Aw,"Tropical, savannah",1727000,Very Large (>1M)
Bharatpur,India,Asia,77.34375,27.3149511,84.96732026,0,6,BSh,"Arid, steppe, hot",229384,Medium (50k-500k)
Ghaziabad,India,Asia,77.34375,28.7157157,86.92810458,0,3,Aw,"Tropical, savannah",1341000,Very Large (>1M)
Saharanpur,India,Asia,77.34375,30.11647993,85.62091503,0,11,Cwa,"Temperate, dry winter, hot summer",484873,Medium (50k-500k)
Leh,India,Asia,77.34375,34.31877008,92.15686275,0,27,Dfc,"Cold, no dry season, cold summer",30870,Small (<50k)
Shache,China,Asia,77.34375,38.52105553,86.92810458,0,5,BWk,"Arid, desert, cold",851374,Large (500k-1M)
Cholpon Ata,Kyrgyzstan,Asia,77.34375,42.72333486,92.81045752,0,26,Dfb,"Cold, no dry season, warm summer",18595,Small (<50k)
Qapshaghay,Kazakhstan,Asia,77.34375,44.12409297,87.58169935,0,7,BSk,"Arid, steppe, cold",42167,Small (<50k)
Tirunelveli,India,Asia,77.5,8.8732395,99.45355191,0,3,Aw,"Tropical, savannah",542200,Large (500k-1M)
Tirunelveli,India,Asia,77.5,8.952879581,99.45355191,0,3,Aw,"Tropical, savannah",542200,Large (500k-1M)
Tiruppur,India,Asia,77.5,10.83769634,99.45355191,0,6,BSh,"Arid, steppe, hot",650000,Large (500k-1M)
Tiruppur,India,Asia,77.5,11.408451,99.45355191,0,6,BSh,"Arid, steppe, hot",650000,Large (500k-1M)
Bengaluru,India,Asia,77.5,12.676056,97.81420765,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Bengaluru,India,Asia,77.5,12.72251309,97.54098361,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Hindupur,India,Asia,77.5,13.66492147,95.6284153,0,6,BSh,"Arid, steppe, hot",168312,Medium (50k-500k)
Hindupur,India,Asia,77.5,13.943662,96.17486339,0,6,BSh,"Arid, steppe, hot",168312,Medium (50k-500k)
Raichur,India,Asia,77.5,16.478872,91.2568306,0,6,BSh,"Arid, steppe, hot",255240,Medium (50k-500k)
Raichur,India,Asia,77.5,16.4921466,95.90163934,0,6,BSh,"Arid, steppe, hot",255240,Medium (50k-500k)
Bidar,India,Asia,77.5,17.746479,91.53005464,0,3,Aw,"Tropical, savannah",300136,Medium (50k-500k)
Nanded,India,Asia,77.5,19.014084,94.26229508,0,3,Aw,"Tropical, savannah",623708,Large (500k-1M)
Nanded,India,Asia,77.5,19.31937173,95.90163934,0,3,Aw,"Tropical, savannah",623708,Large (500k-1M)
Amravati,India,Asia,77.5,21.20418848,96.72131148,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Bhopal,India,Asia,77.5,23.08900524,95.6284153,0,3,Aw,"Tropical, savannah",1727000,Very Large (>1M)
Bharatpur,India,Asia,77.5,26.85863874,94.11764706,0,6,BSh,"Arid, steppe, hot",229384,Medium (50k-500k)
Mathura,India,Asia,77.5,27.80104712,90.19607843,0,6,BSh,"Arid, steppe, hot",330511,Medium (50k-500k)
Ghaziabad,India,Asia,77.5,28.7434555,90.19607843,0,3,Aw,"Tropical, savannah",1341000,Very Large (>1M)
Meerut,India,Asia,77.5,29.15493,98.69281046,0,3,Aw,"Tropical, savannah",1398000,Very Large (>1M)
Muzaffarnagar,India,Asia,77.5,29.68586387,95.4248366,0,11,Cwa,"Temperate, dry winter, hot summer",349706,Medium (50k-500k)
Leh,India,Asia,77.5,34.225353,95.4248366,0,7,BSk,"Arid, steppe, cold",30870,Small (<50k)
Leh,India,Asia,77.5,34.39790576,84.31372549,0,29,ET,"Polar, tundra",30870,Small (<50k)
Shache,China,Asia,77.5,38.16753927,84.96732026,0,5,BWk,"Arid, desert, cold",851374,Large (500k-1M)
Esik,Kazakhstan,Asia,77.5,43.09859,96.73202614,0,29,ET,"Polar, tundra",35319,Small (<50k)
Qapshaghay,Kazakhstan,Asia,77.5,43.82198953,78.43137255,0,7,BSk,"Arid, steppe, cold",42167,Small (<50k)
Kupina,Russia,Europe,77.5,54.18848168,82.35294118,0,7,BSk,"Arid, steppe, cold",16333,Small (<50k)
Kupina,Russia,Europe,77.5,54.507042,89.54248366,0,7,BSk,"Arid, steppe, cold",16333,Small (<50k)
Strezhevoy,Russia,Europe,77.5,60.78534031,92.15686275,0,25,Dfa,"Cold, no dry season, hot summer",44784,Small (<50k)
Strezhevoy,Russia,Europe,77.5,60.84507,88.88888889,0,25,Dfa,"Cold, no dry season, hot summer",44784,Small (<50k)
Nagercoil,India,Asia,77.625,8.411173844,94.80874317,0,3,Aw,"Tropical, savannah",224329,Medium (50k-500k)
Nagercoil,India,Asia,77.625,8.411173844,99.18032787,5.035002936,3,Aw,"Tropical, savannah",224329,Medium (50k-500k)
Rajapalaiyam,India,Asia,77.625,9.532663593,93.16939891,0,3,Aw,"Tropical, savannah",369991,Medium (50k-500k)
Rajapalaiyam,India,Asia,77.625,9.532663593,93.44262295,0,3,Aw,"Tropical, savannah",369991,Medium (50k-500k)
Bengaluru,India,Asia,77.625,12.8971326,89.07103825,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Bengaluru,India,Asia,77.625,12.8971326,88.79781421,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Hindupur,India,Asia,77.625,14.01862218,88.25136612,0,6,BSh,"Arid, steppe, hot",168312,Medium (50k-500k)
Hindupur,India,Asia,77.625,14.01862218,85.24590164,0,6,BSh,"Arid, steppe, hot",168312,Medium (50k-500k)
Raichur,India,Asia,77.625,16.26160115,74.59016393,0,6,BSh,"Arid, steppe, hot",255240,Medium (50k-500k)
Raichur,India,Asia,77.625,16.26160115,82.24043716,0,6,BSh,"Arid, steppe, hot",255240,Medium (50k-500k)
Amravati,India,Asia,77.625,20.74755823,74.04371585,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Amravati,India,Asia,77.625,20.74755823,84.9726776,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Bhopal,India,Asia,77.625,22.99053625,80.05464481,0,3,Aw,"Tropical, savannah",1727000,Very Large (>1M)
Bhopal,India,Asia,77.625,22.99053625,71.03825137,0,3,Aw,"Tropical, savannah",1727000,Very Large (>1M)
Mathura,India,Asia,77.625,27.47649093,67.97385621,0,6,BSh,"Arid, steppe, hot",330511,Medium (50k-500k)
Mathura,India,Asia,77.625,27.47649093,80.39215686,0,6,BSh,"Arid, steppe, hot",330511,Medium (50k-500k)
Hapur,India,Asia,77.625,28.59797927,77.12418301,0,3,Aw,"Tropical, savannah",242920,Medium (50k-500k)
Hapur,India,Asia,77.625,28.59797927,75.16339869,0,3,Aw,"Tropical, savannah",242920,Medium (50k-500k)
Muzaffarnagar,India,Asia,77.625,29.71946747,84.31372549,0,11,Cwa,"Temperate, dry winter, hot summer",349706,Medium (50k-500k)
Muzaffarnagar,India,Asia,77.625,29.71946747,79.08496732,0,11,Cwa,"Temperate, dry winter, hot summer",349706,Medium (50k-500k)
Leh,India,Asia,77.625,34.2054185,94.77124183,0,7,BSk,"Arid, steppe, cold",30870,Small (<50k)
Leh,India,Asia,77.625,34.2054185,98.69281046,0,7,BSk,"Arid, steppe, cold",30870,Small (<50k)
Esik,Kazakhstan,Asia,77.625,43.17730923,86.2745098,0,27,Dfc,"Cold, no dry season, cold summer",35319,Small (<50k)
Esik,Kazakhstan,Asia,77.625,43.17730923,70.58823529,0,27,Dfc,"Cold, no dry season, cold summer",35319,Small (<50k)
Ushtobe,Kazakhstan,Asia,77.625,45.42027863,66.0130719,0,7,BSk,"Arid, steppe, cold",20492,Small (<50k)
Ushtobe,Kazakhstan,Asia,77.625,45.42027863,79.08496732,0,7,BSk,"Arid, steppe, cold",20492,Small (<50k)
Kupina,Russia,Europe,77.625,54.39213516,60.13071895,0,7,BSk,"Arid, steppe, cold",16333,Small (<50k)
Kupina,Russia,Europe,77.625,54.39213516,66.0130719,0,7,BSk,"Arid, steppe, cold",16333,Small (<50k)
Nakhodka,Russia,Europe,77.625,67.84978441,88.23529412,0,26,Dfb,"Cold, no dry season, warm summer",159551,Medium (50k-500k)
Nakhodka,Russia,Europe,77.625,67.84978441,70.58823529,0,26,Dfb,"Cold, no dry season, warm summer",159551,Medium (50k-500k)
Tirunelveli,India,Asia,77.8125,8.883086676,99.45355191,0,3,Aw,"Tropical, savannah",542200,Large (500k-1M)
Rajapalaiyam,India,Asia,77.8125,9.375,98.63387978,0,3,Aw,"Tropical, savannah",369991,Medium (50k-500k)
Madurai,India,Asia,77.8125,9.818148372,96.99453552,0,3,Aw,"Tropical, savannah",1294000,Very Large (>1M)
Dindigul,India,Asia,77.8125,10.625,96.99453552,0,6,BSh,"Arid, steppe, hot",200797,Medium (50k-500k)
Karur,India,Asia,77.8125,10.75321005,92.07650273,0,6,BSh,"Arid, steppe, hot",76915,Medium (50k-500k)
Salem,India,Asia,77.8125,11.68827171,90.43715847,0,3,Aw,"Tropical, savannah",873000,Large (500k-1M)
Salem,India,Asia,77.8125,11.875,98.63387978,0,3,Aw,"Tropical, savannah",873000,Large (500k-1M)
Bengaluru,India,Asia,77.8125,12.62333334,88.79781421,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Bengaluru,India,Asia,77.8125,13.125,96.44808743,0,3,Aw,"Tropical, savannah",6787000,Very Large (>1M)
Hindupur,India,Asia,77.8125,13.55839495,89.3442623,0,3,Aw,"Tropical, savannah",168312,Medium (50k-500k)
Kurnool,India,Asia,77.8125,15.625,87.97814208,0,6,BSh,"Arid, steppe, hot",424920,Medium (50k-500k)
Bidar,India,Asia,77.8125,18.125,89.3442623,0,3,Aw,"Tropical, savannah",300136,Medium (50k-500k)
Bidar,India,Asia,77.8125,18.23370256,87.15846995,0,3,Aw,"Tropical, savannah",300136,Medium (50k-500k)
Amravati,India,Asia,77.8125,20.625,81.69398907,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Amravati,India,Asia,77.8125,21.0388867,76.50273224,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Bhopal,India,Asia,77.8125,23.125,71.31147541,0,3,Aw,"Tropical, savannah",1727000,Very Large (>1M)
Agra,India,Asia,77.8125,26.875,98.03921569,0,3,Aw,"Tropical, savannah",1592000,Very Large (>1M)
Mathura,India,Asia,77.8125,27.58431461,53.59477124,0,6,BSh,"Arid, steppe, hot",330511,Medium (50k-500k)
Bulandshahr,India,Asia,77.8125,28.125,92.15686275,0,3,Aw,"Tropical, savannah",198612,Medium (50k-500k)
Bulandshahr,India,Asia,77.8125,28.5193755,59.47712418,0,3,Aw,"Tropical, savannah",198612,Medium (50k-500k)
Muzaffarnagar,India,Asia,77.8125,29.375,78.43137255,0,3,Aw,"Tropical, savannah",349706,Medium (50k-500k)
Muzaffarnagar,India,Asia,77.8125,29.45443631,62.09150327,0,3,Aw,"Tropical, savannah",349706,Medium (50k-500k)
Dehra Dun,India,Asia,77.8125,30.38949705,64.05228758,0,11,Cwa,"Temperate, dry winter, hot summer",714223,Large (500k-1M)
Dehra Dun,India,Asia,77.8125,30.625,39.86928105,0,11,Cwa,"Temperate, dry winter, hot summer",714223,Large (500k-1M)
Leh,India,Asia,77.8125,34.12973913,77.12418301,0,27,Dfc,"Cold, no dry season, cold summer",30870,Small (<50k)
Leh,India,Asia,77.8125,34.375,32.02614379,0,7,BSk,"Arid, steppe, cold",30870,Small (<50k)
Esik,Kazakhstan,Asia,77.8125,43.4803362,75.81699346,0,7,BSk,"Arid, steppe, cold",35319,Small (<50k)
Ushtobe,Kazakhstan,Asia,77.8125,45.3504537,78.43137255,0,7,BSk,"Arid, steppe, cold",20492,Small (<50k)
Karasuk,Russia,Europe,77.8125,53.76597003,86.92810458,0,7,BSk,"Arid, steppe, cold",28589,Small (<50k)
Strezhevoy,Russia,Europe,77.8125,60.625,20.91503268,0,25,Dfa,"Cold, no dry season, hot summer",44784,Small (<50k)
Nakhodka,Russia,Europe,77.8125,67.79173443,83.66013072,0,26,Dfb,"Cold, no dry season, warm summer",159551,Medium (50k-500k)
Tuticorin,India,Asia,78,9.113924051,92.89617486,0,3,Aw,"Tropical, savannah",436094,Medium (50k-500k)
Madurai,India,Asia,78,9.75,95.90163934,0,3,Aw,"Tropical, savannah",1294000,Very Large (>1M)
Karur,India,Asia,78,11.13924051,69.67213115,0,6,BSh,"Arid, steppe, hot",76915,Medium (50k-500k)
Karur,India,Asia,78,11.25,85.79234973,0,6,BSh,"Arid, steppe, hot",76915,Medium (50k-500k)
Kolar,India,Asia,78,12.75,79.23497268,0,3,Aw,"Tropical, savannah",144625,Medium (50k-500k)
Kolar,India,Asia,78,13.16455696,71.31147541,0,3,Aw,"Tropical, savannah",144625,Medium (50k-500k)
Kurnool,India,Asia,78,15.75,74.86338798,0,6,BSh,"Arid, steppe, hot",424920,Medium (50k-500k)
Nizamabad,India,Asia,78,18.75,73.49726776,0,3,Aw,"Tropical, savannah",388505,Medium (50k-500k)
Amravati,India,Asia,78,21.26582278,74.59016393,0,3,Aw,"Tropical, savannah",734451,Large (500k-1M)
Gwalior,India,Asia,78,26.25,57.51633987,0,3,Aw,"Tropical, savannah",978000,Large (500k-1M)
Agra,India,Asia,78,27.34177215,84.96732026,0,6,BSh,"Arid, steppe, hot",1592000,Very Large (>1M)
Aligarh,India,Asia,78,27.75,51.63398693,0,3,Aw,"Tropical, savannah",805000,Large (500k-1M)
Muzaffarnagar,India,Asia,78,29.25,28.75816993,0,3,Aw,"Tropical, savannah",349706,Medium (50k-500k)
Muzaffarnagar,India,Asia,78,29.36708861,84.31372549,0,3,Aw,"Tropical, savannah",349706,Medium (50k-500k)
Ushtobe,Kazakhstan,Asia,78,45.56962025,45.09803922,0,7,BSk,"Arid, steppe, cold",20492,Small (<50k)
Karasuk,Russia,Europe,78,53.67088608,41.83006536,0,7,BSk,"Arid, steppe, cold",28589,Small (<50k)
Strezhevoy,Russia,Europe,78,60.75,60.13071895,0,25,Dfa,"Cold, no dry season, hot summer",44784,Small (<50k)
Proddatur,India,Asia,78.75,14.49345653,87.15846995,0,6,BSh,"Arid, steppe, hot",197451,Medium (50k-500k)
Hyderabad,India,Asia,78.75,17.43455497,96.99453552,0,3,Aw,"Tropical, savannah",6376000,Very Large (>1M)
Nagpur,India,Asia,78.75,21.20418848,96.99453552,0,3,Aw,"Tropical, savannah",2454000,Very Large (>1M)
Sagar,India,Asia,78.75,23.84407042,57.51633987,0,3,Aw,"Tropical, savannah",328240,Medium (50k-500k)
Jhansi,India,Asia,78.75,25.18099022,79.08496732,3.937744413,3,Aw,"Tropical, savannah",826494,Large (500k-1M)
Etawah,India,Asia,78.75,26.51076933,98.69281046,0,3,Aw,"Tropical, savannah",257448,Medium (50k-500k)
Moradabad,India,Asia,78.75,28.91148949,83.00653595,0,3,Aw,"Tropical, savannah",787000,Large (500k-1M)
Moradabad,India,Asia,78.75,28.91149237,64.05228758,0,3,Aw,"Tropical, savannah",787000,Large (500k-1M)
Taldyqorghan,Kazakhstan,Asia,78.75,45,79.08496732,0,25,Dfa,"Cold, no dry season, hot summer",88380,Medium (50k-500k)
Kumbakonam,India,Asia,79.6875,10.75321005,93.71584699,0,3,Aw,"Tropical, savannah",139264,Medium (50k-500k)
Cuddalore,India,Asia,79.6875,11.68827171,81.69398907,0,3,Aw,"Tropical, savannah",158569,Medium (50k-500k)
Puducherry,India,Asia,79.6875,11.875,91.2568306,0,3,Aw,"Tropical, savannah",227411,Medium (50k-500k)
Kanchipuram,India,Asia,79.6875,12.62333334,79.50819672,0,3,Aw,"Tropical, savannah",155029,Medium (50k-500k)
Kanchipuram,India,Asia,79.6875,13.125,88.79781421,0,3,Aw,"Tropical, savannah",155029,Medium (50k-500k)
Tirupati,India,Asia,79.6875,13.55839495,81.14754098,0,3,Aw,"Tropical, savannah",287035,Medium (50k-500k)
Nellore,India,Asia,79.6875,14.375,91.53005464,0,3,Aw,"Tropical, savannah",678004,Large (500k-1M)
Nellore,India,Asia,79.6875,14.49345653,84.9726776,0,3,Aw,"Tropical, savannah",678004,Large (500k-1M)
Ongole,India,Asia,79.6875,15.42851809,85.24590164,0,3,Aw,"Tropical, savannah",202860,Medium (50k-500k)
Ongole,India,Asia,79.6875,15.625,69.67213115,0,6,BSh,"Arid, steppe, hot",202860,Medium (50k-500k)
Warangal,India,Asia,79.6875,18.125,88.25136612,0,3,Aw,"Tropical, savannah",1203853,Very Large (>1M)
Warangal,India,Asia,79.6875,18.23370256,88.25136612,0,3,Aw,"Tropical, savannah",1203853,Very Large (>1M)
Chandrapur,India,Asia,79.6875,20.10382536,87.15846995,0,3,Aw,"Tropical, savannah",595118,Large (500k-1M)
Jabalpur,India,Asia,79.6875,22.90900923,80.6010929,0,3,Aw,"Tropical, savannah",1285000,Very Large (>1M)
Jabalpur,India,Asia,79.6875,23.125,70.76502732,0,3,Aw,"Tropical, savannah",1285000,Very Large (>1M)
Shahjahanpur,India,Asia,79.6875,27.58431461,75.16339869,0,3,Aw,"Tropical, savannah",320434,Medium (50k-500k)
Shahjahanpur,India,Asia,79.6875,28.125,74.50980392,0,3,Aw,"Tropical, savannah",320434,Medium (50k-500k)
Pilibhit,India,Asia,79.6875,28.5193755,78.43137255,0,3,Aw,"Tropical, savannah",131008,Medium (50k-500k)
Gar,China,Asia,79.6875,32.25961827,79.73856209,0,29,ET,"Polar, tundra",10000,Small (<50k)
Hotan,China,Asia,79.6875,36.875,63.39869281,0,5,BWk,"Arid, desert, cold",408894,Medium (50k-500k)
Hotan,China,Asia,79.6875,36.93491964,77.77777778,0,5,BWk,"Arid, desert, cold",408894,Medium (50k-500k)
Shonzhy,Kazakhstan,Asia,79.6875,43.4803362,81.04575163,0,7,BSk,"Arid, steppe, cold",3902,Small (<50k)
Zharkent,Kazakhstan,Asia,79.6875,44.375,38.5620915,0,7,BSk,"Arid, steppe, cold",36496,Small (<50k)
Sarqan,Kazakhstan,Asia,79.6875,45.3504537,84.31372549,0,7,BSk,"Arid, steppe, cold",76919,Medium (50k-500k)
Sarqan,Kazakhstan,Asia,79.6875,45.625,38.5620915,0,7,BSk,"Arid, steppe, cold",76919,Medium (50k-500k)
Colombo,Sri Lanka,Asia,79.875,7.289684062,99.45355191,0,2,Am,"Tropical, monsoon",217000,Medium (50k-500k)
Colombo,Sri Lanka,Asia,79.875,7.289684062,99.45355191,0,2,Am,"Tropical, monsoon",217000,Medium (50k-500k)
Puttalan,Sri Lanka,Asia,79.875,8.411173844,95.90163934,0,3,Aw,"Tropical, savannah",45661,Small (<50k)
Puttalan,Sri Lanka,Asia,79.875,8.411173844,99.45355191,0,3,Aw,"Tropical, savannah",45661,Small (<50k)
Kanchipuram,India,Asia,79.875,12.8971326,93.44262295,0,3,Aw,"Tropical, savannah",155029,Medium (50k-500k)
Kanchipuram,India,Asia,79.875,12.8971326,70.49180328,0,3,Aw,"Tropical, savannah",155029,Medium (50k-500k)
Ongole,India,Asia,79.875,15.14011169,89.61748634,0,3,Aw,"Tropical, savannah",202860,Medium (50k-500k)
Ongole,India,Asia,79.875,15.14011169,70.21857923,0,3,Aw,"Tropical, savannah",202860,Medium (50k-500k)
